id,consumption,hodge_id,hodge_s,excluded,local_inconsistency,global_inconsistency,self_assessed_wealth,hamlet,ranking_meeting,nhhrank,quota_final,maintreatment,elite_meeting,ranking_meeting_norm,HodgeCBT_targets,tradCBT_targets
507,406.289,5,0.7976190476,507,0.1534821155,0.0,6.0,385,35,36,18,Full community,0.0,0.9722222222222222,Excluded,Excluded
867,438.4661,6,0.0,867,0.1447368421,0.0,4.0,385,27,36,18,Full community,0.0,0.75,Excluded,Excluded
953,391.4226,8,-0.2678571429,953,0.1572763905,0.0,3.0,385,8,36,18,Full community,0.0,0.2222222222222222,Excluded,Included
12,253.9702,0,-0.5714285714,12,0.1464934871,0.0,2.0,387,12,77,41,Hybrid,0.0,0.15584415584415584,Included,Included
51,503.2827,2,0.5714285714,51,0.1431804997,0.0,2.0,387,41,77,41,Hybrid,0.0,0.5324675324675324,Excluded,Included
53,464.7381,3,-0.6984126984,53,0.1246679653,0.0,1.0,387,4,77,41,Hybrid,0.0,0.05194805194805195,Included,Included
74,190.9784,4,-0.2857142857,74,0.1358605209,0.0,2.0,387,20,77,41,Hybrid,0.0,0.2597402597402597,Included,Included
169,422.6047,5,0.8571428571,169,0.1491206808,0.0,3.0,387,72,77,41,Hybrid,0.0,0.935064935064935,Excluded,Excluded
269,250.3329,6,-0.0634920635,269,0.1341558105,0.0,2.0,387,28,77,41,Hybrid,0.0,0.36363636363636365,Excluded,Included
715,310.7679,7,-0.5396825397,715,0.1404346128,0.0,1.0,387,22,77,41,Hybrid,0.0,0.2857142857142857,Included,Included
919,460.1508,8,0.2857142857,919,0.1453663353,0.0,3.0,387,33,77,41,Hybrid,0.0,0.42857142857142855,Excluded,Included
12,676.8651,0,0.5079365079,12,0.1005770592,0.0,4.0,389,68,82,27,Hybrid,1.0,0.8292682926829268,Excluded,Excluded
41,326.3,1,-0.2857142857,41,0.0970566772,0.0,2.0,389,31,82,27,Hybrid,1.0,0.3780487804878049,Included,Excluded
282,160.4196,2,-0.5396825397,282,0.102501566,0.0,4.0,389,32,82,27,Hybrid,1.0,0.3902439024390244,Included,Excluded
482,536.7881,3,0.1587301587,482,0.0997079333,0.0,3.0,389,38,82,27,Hybrid,1.0,0.4634146341463415,Excluded,Excluded
558,205.9702,4,0.6666666667,558,0.1088965345,0.0,2.0,389,71,82,27,Hybrid,1.0,0.8658536585365854,Excluded,Excluded
617,448.6595,5,-0.7301587302,617,0.105567323,0.0,1.0,389,20,82,27,Hybrid,1.0,0.24390243902439024,Included,Included
648,547.3453,6,-0.1587301587,648,0.1214667888,0.0,4.0,389,41,82,27,Hybrid,1.0,0.5,Excluded,Excluded
813,257.5357,7,-0.0952380952,813,0.0936100517,0.0,5.0,389,36,82,27,Hybrid,1.0,0.43902439024390244,Excluded,Excluded
976,555.278,8,0.4761904762,976,0.1038091198,0.0,3.0,389,81,82,27,Hybrid,1.0,0.9878048780487805,Excluded,Excluded
77,986.3542,0,0.3174603175,77,0.1347418014,0.0,3.0,390,36,46,23,Full community,0.0,0.782608695652174,Excluded,Excluded
100,597.1191,1,0.0952380952,100,0.1282921014,0.0,4.0,390,37,46,23,Full community,0.0,0.8043478260869565,Excluded,Excluded
111,161.2292,2,0.7301587302,111,0.1453460163,0.0,2.0,390,41,46,23,Full community,0.0,0.8913043478260869,Excluded,Excluded
178,157.7786,3,-0.8888888889,178,0.1378708551,0.0,2.0,390,12,46,23,Full community,0.0,0.2608695652173913,Included,Included
288,150.2247,4,-0.3174603175,288,0.1234992057,0.0,3.0,390,19,46,23,Full community,0.0,0.41304347826086957,Included,Included
300,310.1551,5,0.0634920635,300,0.1402580143,0.0,3.0,390,25,46,23,Full community,0.0,0.5434782608695652,Excluded,Excluded
488,97.18333,6,-0.5714285714,488,0.1321655466,0.0,3.0,390,22,46,23,Full community,0.0,0.4782608695652174,Included,Included
493,374.0079,7,0.1904761905,493,0.1359525057,0.0,4.0,390,38,46,23,Full community,0.0,0.8260869565217391,Excluded,Excluded
620,314.6584,8,0.380952381,620,0.1333941816,0.0,3.0,390,39,46,23,Full community,0.0,0.8478260869565217,Excluded,Excluded
117,1680.456,0,0.3492063492,117,0.1082872346,0.0,3.0,391,49,59,14,Full community,1.0,0.8305084745762712,Excluded,Excluded
177,864.1319,1,0.0952380952,177,0.1142765519,0.0,3.0,391,41,59,14,Full community,1.0,0.6949152542372882,Excluded,Excluded
367,326.1488,2,0.8571428571,367,0.1118959108,0.0,4.0,391,47,59,14,Full community,1.0,0.7966101694915254,Excluded,Excluded
427,530.3203,3,-0.7619047619,427,0.1031447753,0.0,2.0,391,11,59,14,Full community,1.0,0.1864406779661017,Included,Included
595,345.5911,4,0.4761904762,595,0.1081083899,0.0,3.0,391,30,59,14,Full community,1.0,0.5084745762711864,Excluded,Excluded
878,622.2302,5,0.0952380952,878,0.1100924907,0.0,3.0,391,35,59,14,Full community,1.0,0.5932203389830508,Excluded,Excluded
909,315.8476,6,-0.6666666667,909,0.1200865489,0.0,1.0,391,6,59,14,Full community,1.0,0.1016949152542373,Included,Included
965,397.1389,7,-0.5079365079,965,0.1094366018,0.0,2.0,391,33,59,14,Full community,1.0,0.559322033898305,Included,Excluded
988,550.5605,8,0.0634920635,988,0.1279821224,0.0,3.0,391,46,59,14,Full community,1.0,0.7796610169491526,Excluded,Excluded
13,636.2657,0,0.5555555556,13,0.1801748349,0.0,4.0,393,52,61,21,Full community,1.0,0.8524590163934426,Excluded,Excluded
126,175.0056,1,-0.2962962963,126,0.1897948907,0.0,1.0,393,21,61,21,Full community,1.0,0.3442622950819672,Included,Included
152,550.4262,2,0.2518518519,152,0.1714437866,0.0,4.0,393,31,61,21,Full community,1.0,0.5081967213114754,Excluded,Excluded
276,1171.843,3,0.7407407407,276,0.1731904066,0.0,3.0,393,49,61,21,Full community,1.0,0.8032786885245902,Excluded,Excluded
310,298.2687,4,-0.6666666667,310,0.1736705095,0.0,2.0,393,3,61,21,Full community,1.0,0.04918032786885246,Included,Included
341,402.7857,5,-0.2592592593,341,0.1837344895,0.0,3.0,393,27,61,21,Full community,1.0,0.4426229508196721,Excluded,Excluded
549,294.9581,6,0.4666666667,549,0.1750785727,0.0,4.0,393,44,61,21,Full community,1.0,0.7213114754098361,Excluded,Excluded
637,468.6,7,-0.8888888889,637,0.1736705095,0.0,1.0,393,1,61,21,Full community,1.0,0.01639344262295082,Included,Included
855,835.6309,8,0.0962962963,855,0.1732546706,0.0,3.0,393,51,61,21,Full community,1.0,0.8360655737704918,Excluded,Excluded
100,3812.333,0,0.25,100,0.0952380952,0.0,4.0,394,23,31,8,Hybrid,0.0,0.7419354838709677,Excluded,Excluded
121,632.6166,1,0.6666666667,121,0.1241830065,0.0,4.0,394,27,31,8,Hybrid,0.0,0.8709677419354839,Excluded,Excluded
155,1593.388,2,0.5833333333,155,0.1259079903,0.0,3.0,394,18,31,8,Hybrid,0.0,0.5806451612903226,Excluded,Excluded
741,227.9214,4,-0.4166666667,741,0.1194511703,0.0,3.0,394,4,31,8,Hybrid,0.0,0.12903225806451613,Included,Included
861,114.1905,5,-0.5,861,0.1136752137,0.0,1.0,394,6,31,8,Hybrid,0.0,0.1935483870967742,Included,Included
6,230.8631,0,-0.1735449735,6,0.1147768481,0.0,3.0,396,23,98,58,Hybrid,0.0,0.23469387755102042,Excluded,Included
176,442.0759,1,0.0560846561,176,0.1219295223,0.0,2.0,396,43,98,58,Hybrid,0.0,0.4387755102040816,Excluded,Included
549,335.3363,2,0.1534391534,549,0.1008116381,0.0,3.0,396,56,98,58,Hybrid,0.0,0.5714285714285714,Excluded,Included
607,587.5714,3,-0.3756613757,607,0.1045703204,0.0,3.0,396,36,98,58,Hybrid,0.0,0.3673469387755102,Included,Included
642,246.2381,4,0.7777777778,642,0.1004864384,0.0,3.0,396,73,98,58,Hybrid,0.0,0.7448979591836735,Excluded,Excluded
734,123.179,5,-0.7333333333,734,0.1173171737,0.0,2.0,396,9,98,58,Hybrid,0.0,0.09183673469387756,Included,Included
826,474.2845,6,-0.4222222222,826,0.1164936563,0.0,2.0,396,30,98,58,Hybrid,0.0,0.30612244897959184,Included,Included
836,189.7476,7,0.6349206349,836,0.1096891944,0.0,3.0,396,85,98,58,Hybrid,0.0,0.8673469387755102,Excluded,Excluded
910,96.80952,8,0.0825396825,910,0.1061797776,0.0,3.0,396,25,98,58,Hybrid,0.0,0.25510204081632654,Excluded,Included
4,642.8631,0,0.7301587302,4,0.1328436163,0.0,4.0,397,45,54,11,Full community,1.0,0.8333333333333334,Excluded,Excluded
236,425.5327,1,0.7619047619,236,0.1338296713,0.0,,397,51,54,11,Full community,1.0,0.9444444444444444,Excluded,Excluded
354,734.4197,2,-0.3174603175,354,0.1306670031,0.0,2.0,397,12,54,11,Full community,1.0,0.2222222222222222,Included,Excluded
366,586.2976,3,0.5079365079,366,0.1423569273,0.0,3.0,397,41,54,11,Full community,1.0,0.7592592592592593,Excluded,Excluded
415,100.7188,4,-0.0317460317,415,0.1433870936,0.0,1.0,397,16,54,11,Full community,1.0,0.2962962962962963,Excluded,Excluded
648,433.6071,5,-0.5714285714,648,0.1811100572,0.0,1.0,397,4,54,11,Full community,1.0,0.07407407407407407,Included,Included
842,332.6438,8,-0.0317460317,842,0.1249872836,0.0,1.0,397,11,54,11,Full community,1.0,0.2037037037037037,Excluded,Included
292,829.7679,0,-0.4126984127,292,0.0972474289,0.0,3.0,398,12,33,13,Hybrid,1.0,0.36363636363636365,Included,Included
369,469.8202,1,-0.8253968254,369,0.1299354629,0.0,3.0,398,2,33,13,Hybrid,1.0,0.06060606060606061,Included,Included
429,286.5031,2,0.2222222222,429,0.102245526,0.0,3.0,398,30,33,13,Hybrid,1.0,0.9090909090909091,Excluded,Excluded
443,686.869,3,0.2857142857,443,0.1023731289,0.0,4.0,398,23,33,13,Hybrid,1.0,0.696969696969697,Excluded,Excluded
555,637.806,4,-0.3492063492,555,0.0990730991,0.0,3.0,398,9,33,13,Hybrid,1.0,0.2727272727272727,Included,Included
564,2088.321,5,0.6031746032,564,0.1037003655,0.0,3.0,398,27,33,13,Hybrid,1.0,0.8181818181818182,Excluded,Excluded
726,782.0922,6,0.380952381,726,0.118786921,0.0,4.0,398,28,33,13,Hybrid,1.0,0.8484848484848485,Excluded,Excluded
795,697.8572,7,-0.380952381,795,0.0908144137,0.0,4.0,398,17,33,13,Hybrid,1.0,0.5151515151515151,Included,Excluded
831,666.9191,8,0.4761904762,831,0.1144390269,0.0,3.0,398,19,33,13,Hybrid,1.0,0.5757575757575758,Excluded,Excluded
89,197.4488,0,-0.6349206349,89,0.15080168,0.0,1.0,401,11,33,10,Hybrid,1.0,0.3333333333333333,Included,Excluded
241,343.4401,1,0.3492063492,241,0.1502208823,0.0,2.0,401,22,33,10,Hybrid,1.0,0.6666666666666666,Excluded,Excluded
291,476.6429,2,-0.1587301587,291,0.1400852948,0.0,4.0,401,18,33,10,Hybrid,1.0,0.5454545454545454,Excluded,Excluded
301,235.4955,3,0.2857142857,301,0.1447356063,0.0,3.0,401,21,33,10,Hybrid,1.0,0.6363636363636364,Excluded,Excluded
307,497.9861,4,0.5079365079,307,0.1418360271,0.0,3.0,401,23,33,10,Hybrid,1.0,0.696969696969697,Excluded,Excluded
405,198.2641,5,-0.4126984127,405,0.1487779718,0.0,3.0,401,3,33,10,Hybrid,1.0,0.09090909090909091,Included,Included
515,377.1256,6,-0.0952380952,515,0.1318544502,0.0,4.0,401,19,33,10,Hybrid,1.0,0.5757575757575758,Excluded,Excluded
620,542.885,7,0.8571428571,620,0.1359959233,0.0,4.0,401,26,33,10,Hybrid,1.0,0.7878787878787878,Excluded,Excluded
870,98.16964,8,-0.6984126984,870,0.1316884311,0.0,1.0,401,17,33,10,Hybrid,1.0,0.5151515151515151,Included,Excluded
23,107.7048,0,-0.4761904762,23,0.0765986649,0.0,2.0,402,12,41,21,Full community,0.0,0.2926829268292683,Included,Included
77,1162.448,1,0.6031746032,77,0.0870327461,0.0,4.0,402,33,41,21,Full community,0.0,0.8048780487804879,Excluded,Excluded
247,187.4738,3,-0.0952380952,247,0.0854400234,0.0,2.0,402,17,41,21,Full community,0.0,0.4146341463414634,Excluded,Included
482,389.1455,4,-0.4761904762,482,0.0669076396,0.0,2.0,402,6,41,21,Full community,0.0,0.14634146341463414,Included,Included
740,1460.197,6,0.380952381,740,0.0805041444,0.0,3.0,402,32,41,21,Full community,0.0,0.7804878048780488,Excluded,Excluded
764,204.7165,7,0.7301587302,764,0.07374346,0.0,3.0,402,36,41,21,Full community,0.0,0.8780487804878049,Excluded,Excluded
910,523.372,8,0.253968254,910,0.1073290929,0.0,3.0,402,24,41,21,Full community,0.0,0.5853658536585366,Excluded,Excluded
343,564.3904,0,0.0535714286,343,0.153033775,0.0,3.0,403,18,34,10,Full community,1.0,0.5294117647058824,Excluded,Excluded
442,454.0321,1,0.0178571429,442,0.1657083494,0.0,4.0,403,19,34,10,Full community,1.0,0.5588235294117647,Excluded,Excluded
472,159.0417,2,-0.6964285714,472,0.1490844149,0.0,3.0,403,4,34,10,Full community,1.0,0.11764705882352941,Included,Included
661,1735.331,4,0.0,661,0.1512195122,0.0,3.0,403,11,34,10,Full community,1.0,0.3235294117647059,Excluded,Excluded
673,382.9875,5,0.8035714286,673,0.1484868223,0.0,4.0,403,34,34,10,Full community,1.0,1.0,Excluded,Excluded
855,1250.266,7,-0.5892857143,855,0.1426725448,0.0,1.0,403,7,34,10,Full community,1.0,0.20588235294117646,Included,Included
938,1155.352,8,0.6964285714,938,0.1479859013,0.0,6.0,403,30,34,10,Full community,1.0,0.8823529411764706,Excluded,Excluded
102,842.6304,0,0.0,102,0.1111111111,0.0,4.0,407,17,46,3,Hybrid,0.0,0.3695652173913043,Excluded,Excluded
107,350.754,1,0.0,107,0.1111111111,0.0,3.0,407,5,46,3,Hybrid,0.0,0.10869565217391304,Excluded,Excluded
346,816.3214,2,-0.6666666667,346,0.1111111111,0.0,3.0,407,10,46,3,Hybrid,0.0,0.21739130434782608,Included,Excluded
427,1109.816,3,0.6666666667,427,0.1111111111,0.0,3.0,407,12,46,3,Hybrid,0.0,0.2608695652173913,Excluded,Excluded
37,650.1517,0,0.380952381,37,0.1417906746,0.0,3.0,408,26,26,4,Full community,1.0,1.0,Excluded,Excluded
67,314.5381,1,-0.0317460317,67,0.1616854898,0.0,3.0,408,14,26,4,Full community,1.0,0.5384615384615384,Excluded,Excluded
272,199.4405,2,-0.6666666667,272,0.139438829,0.0,1.0,408,7,26,4,Full community,1.0,0.2692307692307692,Included,Excluded
524,257.4137,3,0.7301587302,524,0.1339340698,0.0,2.0,408,21,26,4,Full community,1.0,0.8076923076923077,Excluded,Excluded
572,660.3095,4,-0.5396825397,572,0.1621473268,0.0,3.0,408,2,26,4,Full community,1.0,0.07692307692307693,Included,Included
647,220.8988,5,0.4444444444,647,0.1535050072,0.0,2.0,408,17,26,4,Full community,1.0,0.6538461538461539,Excluded,Excluded
873,142.0952,6,-0.5714285714,873,0.1703905414,0.0,1.0,408,3,26,4,Full community,1.0,0.11538461538461539,Included,Included
885,238.5222,7,0.253968254,885,0.1452089592,0.0,3.0,408,20,26,4,Full community,1.0,0.7692307692307693,Excluded,Excluded
929,271.2173,8,0.0,929,0.1633929871,0.0,3.0,408,13,26,4,Full community,1.0,0.5,Excluded,Excluded
57,1070.673,0,0.8,57,0.2,0.0,4.0,409,35,46,3,Full community,1.0,0.7608695652173914,Excluded,Excluded
68,1451.734,1,0.0,68,0.2,0.0,4.0,409,31,46,3,Full community,1.0,0.6739130434782609,Excluded,Excluded
96,1094.933,2,0.4,96,0.2,0.0,4.0,409,15,46,3,Full community,1.0,0.32608695652173914,Excluded,Excluded
132,814.3691,3,0.0,132,0.2,0.0,4.0,409,21,46,3,Full community,1.0,0.45652173913043476,Excluded,Excluded
632,465.6286,4,0.0,632,0.2,0.0,4.0,409,22,46,3,Full community,1.0,0.4782608695652174,Excluded,Excluded
684,596.3125,5,-0.4,684,0.2,0.0,3.0,409,11,46,3,Full community,1.0,0.2391304347826087,Included,Excluded
874,409.0643,6,-0.8,874,0.2,0.0,2.0,409,2,46,3,Full community,1.0,0.043478260869565216,Included,Included
243,8004.369,0,0.4074074074,243,0.1306200084,0.0,2.0,410,31,42,5,Hybrid,1.0,0.7380952380952381,Excluded,Excluded
248,1319.006,1,0.8571428571,248,0.1367632969,0.0,4.0,410,30,42,5,Hybrid,1.0,0.7142857142857143,Excluded,Excluded
269,797.7262,2,-0.5396825397,269,0.1478898773,0.0,3.0,410,17,42,5,Hybrid,1.0,0.40476190476190477,Included,Excluded
346,344.5298,3,-0.5343915344,346,0.1439694813,0.0,1.0,410,12,42,5,Hybrid,1.0,0.2857142857142857,Included,Excluded
483,529.5825,4,-0.7301587302,483,0.1452441727,0.0,3.0,410,1,42,5,Hybrid,1.0,0.023809523809523808,Included,Included
846,779.2302,5,0.0687830688,846,0.1261692904,0.0,4.0,410,22,42,5,Hybrid,1.0,0.5238095238095238,Excluded,Excluded
889,266.4351,6,0.2857142857,889,0.1452235081,0.0,1.0,410,24,42,5,Hybrid,1.0,0.5714285714285714,Excluded,Excluded
925,953.4167,7,0.5343915344,925,0.1313563518,0.0,4.0,410,41,42,5,Hybrid,1.0,0.9761904761904762,Excluded,Excluded
944,751.1389,8,-0.3492063492,944,0.1275843035,0.0,4.0,410,18,42,5,Hybrid,1.0,0.42857142857142855,Included,Excluded
35,337.0298,0,-0.1904761905,35,0.1265643924,0.0,3.0,414,22,50,3,Full community,0.0,0.44,Excluded,Excluded
140,430.9821,1,-0.8253968254,140,0.1283379877,0.0,1.0,414,1,50,3,Full community,0.0,0.02,Included,Included
195,359.2838,2,0.7619047619,195,0.1218939001,0.0,4.0,414,41,50,3,Full community,0.0,0.82,Excluded,Excluded
230,210.9676,3,0.1904761905,230,0.1282689052,0.0,2.0,414,29,50,3,Full community,0.0,0.58,Excluded,Excluded
237,667.3032,4,0.4444444444,237,0.1419542916,0.0,3.0,414,43,50,3,Full community,0.0,0.86,Excluded,Excluded
356,422.5572,5,-0.126984127,356,0.1310861423,0.0,2.0,414,20,50,3,Full community,0.0,0.4,Excluded,Excluded
817,597.9167,6,0.4444444444,817,0.1339589283,0.0,3.0,414,30,50,3,Full community,0.0,0.6,Excluded,Excluded
906,361.4836,7,-0.6349206349,906,0.1301393804,0.0,2.0,414,7,50,3,Full community,0.0,0.14,Included,Excluded
967,400.2328,8,-0.0634920635,967,0.1259347759,0.0,1.0,414,15,50,3,Full community,0.0,0.3,Excluded,Excluded
6,535.0358,0,-0.6130952381,6,0.1542923375,0.0,2.0,415,22,42,6,Hybrid,0.0,0.5238095238095238,Included,Excluded
49,479.244,1,0.1166666667,49,0.1403417015,0.0,3.0,415,33,42,6,Hybrid,0.0,0.7857142857142857,Excluded,Excluded
191,435.7897,2,-0.2142857143,191,0.1401111171,0.0,3.0,415,19,42,6,Hybrid,0.0,0.4523809523809524,Excluded,Excluded
264,1106.143,3,0.875,264,0.1487821691,0.0,5.0,415,42,42,6,Hybrid,0.0,1.0,Excluded,Excluded
356,2171.357,4,0.625,356,0.1493353066,0.0,3.0,415,39,42,6,Hybrid,0.0,0.9285714285714286,Excluded,Excluded
550,197.1274,5,-0.6964285714,550,0.174860835,0.0,1.0,415,16,42,6,Hybrid,0.0,0.38095238095238093,Included,Excluded
855,332.7817,6,-0.1011904762,855,0.1579705437,0.0,4.0,415,23,42,6,Hybrid,0.0,0.5476190476190477,Excluded,Excluded
882,924.1583,7,0.0083333333,882,0.1457860064,0.0,2.0,415,26,42,6,Hybrid,0.0,0.6190476190476191,Excluded,Excluded
158,524.4108,0,0.2916666667,158,0.167482299,0.0,3.0,416,17,36,4,Hybrid,1.0,0.4722222222222222,Excluded,Excluded
214,1096.531,1,0.0833333333,214,0.1441319056,0.0,3.0,416,18,36,4,Hybrid,1.0,0.5,Excluded,Excluded
488,1009.194,2,-0.625,488,0.1626520112,0.0,3.0,416,14,36,4,Hybrid,1.0,0.3888888888888889,Included,Excluded
721,339.7136,3,-0.6875,721,0.1317143182,0.0,3.0,416,4,36,4,Hybrid,1.0,0.1111111111111111,Included,Included
812,959.8834,4,0.6875,812,0.1447325988,0.0,3.0,416,25,36,4,Hybrid,1.0,0.6944444444444444,Excluded,Excluded
902,1071.24,5,0.7708333333,902,0.1475403332,0.0,3.0,416,30,36,4,Hybrid,1.0,0.8333333333333334,Excluded,Excluded
917,695.238,6,-0.1458333333,917,0.1376803613,0.0,3.0,416,12,36,4,Hybrid,1.0,0.3333333333333333,Excluded,Excluded
932,388.0714,7,-0.375,932,0.1326430257,0.0,2.0,416,16,36,4,Hybrid,1.0,0.4444444444444444,Included,Excluded
77,612.6627,0,0.0,77,0.1086956522,0.0,4.0,417,15,22,1,Full community,1.0,0.6818181818181818,Excluded,Excluded
249,1134.312,1,-0.125,249,0.119047619,0.0,3.0,417,18,22,1,Full community,1.0,0.8181818181818182,Excluded,Excluded
358,375.0,2,0.0,358,0.1086956522,0.0,3.0,417,3,22,1,Full community,1.0,0.13636363636363635,Excluded,Excluded
494,873.0505,3,0.125,494,0.119047619,0.0,3.0,417,17,22,1,Full community,1.0,0.7727272727272727,Excluded,Excluded
516,1548.385,4,-0.75,516,0.1086956522,0.0,4.0,417,7,22,1,Full community,1.0,0.3181818181818182,Included,Excluded
766,2509.214,5,0.75,766,0.1666666667,0.0,4.0,417,21,22,1,Full community,1.0,0.9545454545454546,Excluded,Excluded
182,354.6548,0,0.1607142857,182,0.1540477252,0.0,3.0,418,23,44,1,Hybrid,1.0,0.5227272727272727,Excluded,Excluded
422,768.7738,2,0.5892857143,422,0.1715387086,0.0,3.0,418,40,44,1,Hybrid,1.0,0.9090909090909091,Excluded,Excluded
499,582.4016,3,0.1607142857,499,0.1518545014,0.0,3.0,418,30,44,1,Hybrid,1.0,0.6818181818181818,Excluded,Excluded
654,342.7651,4,-0.2321428571,654,0.1572405739,0.0,2.0,418,11,44,1,Hybrid,1.0,0.25,Excluded,Excluded
744,228.9405,5,0.0,744,0.1691542289,0.0,3.0,418,26,44,1,Hybrid,1.0,0.5909090909090909,Excluded,Excluded
764,390.9524,6,-0.8035714286,764,0.1759590121,0.0,3.0,418,4,44,1,Hybrid,1.0,0.09090909090909091,Included,Excluded
773,2914.954,7,0.875,773,0.1587301587,0.0,4.0,418,42,44,1,Hybrid,1.0,0.9545454545454546,Excluded,Excluded
942,498.2649,8,-0.2321428571,942,0.1670364758,0.0,3.0,418,33,44,1,Hybrid,1.0,0.75,Excluded,Excluded
45,1455.336,0,0.8571428571,45,0.280952381,0.0,4.0,419,25,37,3,Hybrid,0.0,0.6756756756756757,Excluded,Excluded
144,774.2559,1,-0.3428571429,144,0.3154646772,0.0,3.0,419,22,37,3,Hybrid,0.0,0.5945945945945946,Included,Excluded
185,4082.571,2,-0.1428571429,185,0.221978022,0.0,3.0,419,26,37,3,Hybrid,0.0,0.7027027027027027,Excluded,Excluded
323,1698.399,3,0.4,323,0.2497318381,0.0,3.0,419,32,37,3,Hybrid,0.0,0.8648648648648649,Excluded,Excluded
508,4087.845,4,-0.7428571429,508,0.244371118,0.0,3.0,419,19,37,3,Hybrid,0.0,0.5135135135135135,Included,Excluded
578,523.7976,5,-0.1142857143,578,0.2248257328,0.0,2.0,419,23,37,3,Hybrid,0.0,0.6216216216216216,Excluded,Excluded
781,884.2619,6,0.0857142857,781,0.2546413914,0.0,3.0,419,29,37,3,Hybrid,0.0,0.7837837837837838,Excluded,Excluded
38,811.9136,0,-0.7321428571,38,0.1731967418,0.0,1.0,420,3,46,4,Full community,0.0,0.06521739130434782,Included,Included
267,344.2649,1,0.0654761905,267,0.1587165862,0.0,3.0,420,23,46,4,Full community,0.0,0.5,Excluded,Excluded
285,2443.092,2,0.0,285,0.1535723366,0.0,3.0,420,24,46,4,Full community,0.0,0.5217391304347826,Excluded,Excluded
417,481.5833,4,0.3630952381,417,0.1598021864,0.0,1.0,420,31,46,4,Full community,0.0,0.6739130434782609,Excluded,Excluded
452,705.4524,5,-0.2857142857,452,0.1596387626,0.0,3.0,420,13,46,4,Full community,0.0,0.2826086956521739,Included,Excluded
909,314.574,7,-0.625,909,0.1661405355,0.0,2.0,420,1,46,4,Full community,0.0,0.021739130434782608,Included,Included
970,465.0214,8,0.7678571429,970,0.1609834639,0.0,3.0,420,36,46,4,Full community,0.0,0.782608695652174,Excluded,Excluded
133,300.4405,0,0.0529100529,133,0.1464363161,0.0,3.0,422,54,65,8,Full community,1.0,0.8307692307692308,Excluded,Excluded
233,1297.798,2,0.2423280423,233,0.1370220465,0.0,3.0,422,53,65,8,Full community,1.0,0.8153846153846154,Excluded,Excluded
256,2801.5,3,0.8888888889,256,0.1524434265,0.0,4.0,422,65,65,8,Full community,1.0,1.0,Excluded,Excluded
297,539.6369,4,-0.6031746032,297,0.139197224,0.0,2.0,422,1,65,8,Full community,1.0,0.015384615384615385,Included,Included
349,658.2976,5,0.4285714286,349,0.1450758777,0.0,4.0,422,21,65,8,Full community,1.0,0.3230769230769231,Excluded,Excluded
566,251.0714,8,-0.1746031746,566,0.131005072,0.0,2.0,422,23,65,8,Full community,1.0,0.35384615384615387,Excluded,Excluded
